100, 400, 500, 700
1949.0, 1949.0, 1949.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 1949.0
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
