100, 200, 300, 400, 500, 600
1360.0, 1219.0, 1209.0, 1078.0, 131.0, 0.0
0.0, 0.0, 75.0, 90.0, 197.0, 670.0
0.0, 0.0, 0.0, 1.0, 3.0, 3.0
0.0, 141.0, 76.0, 191.0, 1029.0, 687.0
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 3, 1, 1
0, 0, 0, 0, 3, 1
0, 3, 1, 1, 1, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 3, 3, 3
0, 3, 3, 3, 1, 1
0, 3, 3, 1, 1, 1
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 3, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3
0, 3, 1, 1, 1, 1
0, 3, 3, 3, 1, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 1
0, 3, 1, 1, 1, 1
0, 3, 3, 1, 1, 1
0, 3, 3, 3, 1, 1
0, 3, 3, 3, 1, 1
