100, 300, 400, 500
198.0, 198.0, 198.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 198.0
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
