100, 200, 300, 400, 500, 600, 700, 800, 900, 1000
521.0, 482.0, 460.0, 379.0, 334.0, 305.0, 277.0, 45.0, 11.0, 0.0
0.0, 0.0, 1.0, 1.0, 4.0, 63.0, 85.0, 113.0, 128.0, 152.0
0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 30.0, 30.0, 30.0, 39.0
0.0, 39.0, 60.0, 141.0, 182.0, 129.0, 129.0, 333.0, 352.0, 330.0
0, 0, 0, 3, 3, 1, 1, 1, 1, 1
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 2, 2, 2, 2, 2
0, 0, 0, 0, 3, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 3, 1, 1, 1
0, 0, 0, 0, 3, 1, 1, 1, 1, 1
0, 0, 0, 0, 3, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 3, 1, 1, 1
0, 0, 0, 3, 3, 2, 2, 2, 2, 2
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 2, 2, 2, 2, 2
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 1
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 1, 1
0, 0, 0, 0, 0, 0, 0, 3, 1, 1
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1, 1, 1, 1
0, 0, 0, 3, 3, 3, 1, 1, 1, 1
0, 0, 0, 0, 0, 3, 1, 1, 1, 1
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 0, 3, 1, 1, 1
0, 0, 0, 3, 3, 3, 1, 1, 1, 1
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 1, 1, 1, 1, 1
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 3, 1, 1, 1
0, 0, 3, 3, 3, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 2, 2, 2, 2, 2
0, 0, 0, 0, 3, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 3, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 3, 3, 3, 3, 3, 3
